"sampleID","protocolID","organizationID","contactID","siteID","purpose","saMaterial","datasetID","origin","repType","collType","collPer","collNum","pooled","collDT","collDTStart","collDTEnd","sentDate","recDate","reportable","lastEdited","notes"
"o.04.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.24.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-24",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.24.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-24",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.24.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-24",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.24.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-24",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.04.24.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-04-24",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.05.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-05-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.05.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-05-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.05.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-05-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.05.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-05-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.05.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-05-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.02.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-02",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.02.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-02",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.02.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-02",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.02.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-02",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.02.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-02",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.16.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-16",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.16.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-16",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.16.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-16",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.16.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-16",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.16.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-16",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.26.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-26",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.26.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-26",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.26.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-26",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.26.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-26",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.30.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-30",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.30.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-30",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.06.30.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-06-30",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.07.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-07",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.07.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-07",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.07.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-07",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.07.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-07",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.09.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-09",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.09.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-09",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.09.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-09",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.09.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-09",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.13.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-13",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.13.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-13",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.13.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-13",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.13.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-13",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.15.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-15",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.15.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-15",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.15.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-15",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.15.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-15",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.17.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-17",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.19.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-19",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.21.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-21",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.23.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-23",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.25.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-25",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.25.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-25",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.25.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-25",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.25.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-25",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.25.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-25",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.29.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-29",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.29.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-29",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.29.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-29",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.29.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-29",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.29.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-29",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.31.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-31",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.31.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-31",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.31.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-31",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.31.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-31",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.07.31.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-07-31",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.04.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-04",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.04.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-04",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.04.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-04",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.04.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-04",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.04.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-04",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.08.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-08",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.10.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-10",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
"o.08.12.20",NA,"Ottawa-1","delatollaLab","Ottawa-1","testing","pSludge","Ottawa-1","field","unique","timePr",24,24,FALSE,"2020-08-12",NA,NA,"NR","NR",TRUE,2024-02-05,NA
